Datums;ĀI kods;ĀI nosaukums;Kopā;Jauni;Pamata diagnoze;Blakus diagnoze;Smaga slimības gaita;t.sk. Invazīva MPV;Vidēja slimības gaita;Miruši;Izrakstīti;Pārvesti;t.sk. uz augstāka līmeņa;t.sk. uz zemāka līmeņa;t.sk. uz tāda paša līmeņa
2022-02-07T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;155;19;97;58;27;12;70;2;4;0;0;0;0
2022-02-07T00:00:00;170010601-01;Piejūras slimnīca;3;2;2;1;0;0;0;0;0;0;0;0;0
2022-02-07T00:00:00;010000234-91;RAKUS kopā;310;31;125;185;24;2;101;3;1;;;;
2022-02-07T00:00:00;210020301-01;Rēzeknes slimnīca;17;5;17;0;0;0;17;0;0;0;0;0;0
2022-02-07T00:00:00;010020302-01;Rīgas 2. slimnīca;15;0;0;15;0;0;0;1;0;0;0;0;0
2022-02-07T00:00:00;010021301-01;Rīgas Dzemdību nams;11;0;0;11;0;0;0;0;0;0;0;0;0
2022-02-07T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;46;4;0;46;0;0;0;0;0;0;0;0;0
2022-02-07T00:00:00;801400002-01;Saulkrastu veselības un sociālās aprūpes centrs;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-07T00:00:00;801600003-01;Siguldas slimnīca;1;0;0;0;0;0;0;0;1;0;0;0;0
2022-02-07T00:00:00;090012101-01;Slimnīca "Ģintermuiža";24;;4;20;;0;0;;;;;;
2022-02-07T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;5;;;5;;;;;;;;;
2022-02-07T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;7;1;0;7;0;0;0;0;0;1;1;;
2022-02-07T00:00:00;900200046-01;Tukuma slimnīca;20;0;20;2;4;1;14;2;0;0;0;0;0
2022-02-07T00:00:00;250000092-01;Vidzemes slimnīca;25;7;23;2;;;23;;2;;;;
2022-02-07T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;8;0;7;1;0;0;8;0;0;0;0;0;0
2022-02-07T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;19;3;14;5;0;0;14;0;1;0;0;0;0
2022-02-08T00:00:00;320200001-01;Aizkraukles slimnīca;7;0;0;7;0;0;0;0;0;0;0;0;0
2022-02-08T00:00:00;360200027-01;Alūksnes slimnīca;0;1;0;9;0;0;0;0;0;0;0;0;0
2022-02-08T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;16;3;11;5;2;1;14;0;1;0;0;0;0
2022-02-08T00:00:00;400200024-01;Bauskas slimnīca;1;1;0;1;0;0;0;0;0;0;0;0;0
2022-02-08T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;8;0;7;1;1;;7;;5;;;;2
2022-02-08T00:00:00;420200052-01;Cēsu klīnika;18;2;18;0;1;0;17;0;;0;0;;0
2022-02-08T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;16;0;2;14;0;0;0;0;0;1;0;0;1
2022-02-08T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;92;10;70;22;3;1;67;1;15;;;;
2022-02-08T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-02-08T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;43;4;30;13;5;4;26;0;6;1;0;1;0
2022-02-08T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;62;12;54;8;5;1;49;3;9;0;0;0;0
2022-02-08T00:00:00;130020302-01;Jūrmalas slimnīca;16;3;10;6;;;16;;;;;;
2022-02-08T00:00:00;600200001-01;Krāslavas slimnīca;6;0;0;6;0;0;6;0;0;0;0;0;0
2022-02-08T00:00:00;620200038-01;Kuldīgas slimnīca;8;;3;5;1;;7;;2;;;;
2022-02-08T00:00:00;010040307-01;Latvijas Jūras medicīnas centrs;19;;19;1;;;19;1;4;1;1;;
2022-02-08T00:00:00;170020401-01;Liepājas reģionālā slimnīca;36;11;15;21;1;0;14;0;9;0;0;0;0
2022-02-08T00:00:00;660200027-01;Limbažu slimnīca;16;2;11;5;0;0;14;;;;7;;
2022-02-08T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-08T00:00:00;680200030-01;Ludzas medicīnas centrs;14;2;14;0;0;0;0;0;;0;0;0;0
2022-02-08T00:00:00;700200041-01;Madonas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;2
2022-02-08T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;151;19;97;54;26;11;71;2;20;1;0;1;0
2022-02-08T00:00:00;170010601-01;Piejūras slimnīca;3;1;3;0;0;0;0;0;0;0;0;0;0
2022-02-08T00:00:00;010000234-91;RAKUS kopā;320;50;128;192;26;2;102;4;33;4;;4;
2022-02-08T00:00:00;210020301-01;Rēzeknes slimnīca;20;5;20;0;0;0;20;0;2;0;0;0;0
2022-02-08T00:00:00;010020302-01;Rīgas 2. slimnīca;13;0;0;13;0;0;0;0;2;0;0;0;0
2022-02-08T00:00:00;010021301-01;Rīgas Dzemdību nams;11;0;0;11;0;0;0;0;0;0;0;0;0
2022-02-08T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;41;6;2;39;0;0;2;0;0;0;0;0;0
2022-02-08T00:00:00;801400002-01;Saulkrastu veselības un sociālās aprūpes centrs;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-08T00:00:00;801600003-01;Siguldas slimnīca;1;0;0;0;0;0;0;0;1;0;0;0;0
2022-02-08T00:00:00;090012101-01;Slimnīca "Ģintermuiža";22;;5;17;;0;0;;;;;;
2022-02-08T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;5;;;5;;;;;;;;;
2022-02-08T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;6;1;0;6;0;0;0;0;2;0;0;;
2022-02-08T00:00:00;900200046-01;Tukuma slimnīca;22;2;20;2;4;1;16;0;0;0;0;0;0
2022-02-08T00:00:00;250000092-01;Vidzemes slimnīca;26;9;21;5;;;21;;7;;;;
2022-02-08T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;8;0;7;1;0;0;8;0;0;0;0;0;0
2022-02-08T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;20;2;15;5;0;0;15;0;1;0;0;0;0
2022-02-09T00:00:00;320200001-01;Aizkraukles slimnīca;5;0;0;5;0;0;0;1;1;0;0;0;0
2022-02-09T00:00:00;360200027-01;Alūksnes slimnīca;1;1;0;7;0;0;0;0;3;0;0;0;0
2022-02-09T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;18;2;13;5;2;1;14;0;0;0;0;0;0
2022-02-09T00:00:00;400200024-01;Bauskas slimnīca;1;;0;1;0;0;0;0;0;0;0;0;0
2022-02-09T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;6;2;5;1;1;;5;;4;;;;2
2022-02-09T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";13;12;13;1;0;0;0;0;0;0;0;0;0
2022-02-09T00:00:00;420200052-01;Cēsu klīnika;17;2;17;0;1;0;16;0;3;0;0;;0
2022-02-09T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;19;3;2;17;0;0;3;0;0;0;0;0;0
2022-02-09T00:00:00;050012101-02;Daugavpils psihoneiroloģiskās slimnīcas Aknīstes slimnīca;;0;;1;;;;;;;;;
2022-02-09T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;91;17;66;25;3;1;63;4;14;;;;
2022-02-09T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-02-09T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;41;5;29;12;3;1;27;1;6;0;0;0;0
2022-02-09T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;67;13;62;5;6;1;56;1;7;0;0;0;0
2022-02-09T00:00:00;130020302-01;Jūrmalas slimnīca;16;;10;6;;;16;;;;;;
2022-02-09T00:00:00;600200001-01;Krāslavas slimnīca;5;0;0;5;0;0;5;0;1;0;0;0;0
2022-02-09T00:00:00;620200038-01;Kuldīgas slimnīca;5;1;2;3;0;;5;1;3;;;;
2022-02-09T00:00:00;010040307-01;Latvijas Jūras medicīnas centrs;16;;16;;;;16;0;4;;;;
2022-02-09T00:00:00;170020401-01;Liepājas reģionālā slimnīca;38;6;15;23;1;0;14;0;4;0;0;0;0
2022-02-09T00:00:00;660200027-01;Limbažu slimnīca;16;2;11;5;0;0;14;;;;7;;
2022-02-09T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-09T00:00:00;680200030-01;Ludzas medicīnas centrs;14;2;14;0;0;0;0;0;;0;0;0;0
2022-02-09T00:00:00;700200041-01;Madonas slimnīca;1;1;0;1;0;0;1;0;0;0;0;0;2
2022-02-09T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;158;26;92;66;24;10;68;2;16;1;0;1;0
2022-02-09T00:00:00;170010601-01;Piejūras slimnīca;18;15;4;14;0;0;0;0;0;0;0;0;0
2022-02-09T00:00:00;010000234-91;RAKUS kopā;323;49;119;204;28;3;91;7;37;2;;2;
2022-02-09T00:00:00;210020301-01;Rēzeknes slimnīca;24;6;24;0;0;0;24;0;2;0;0;0;0
2022-02-09T00:00:00;010020302-01;Rīgas 2. slimnīca;13;0;0;13;0;0;0;0;0;0;0;0;0
2022-02-09T00:00:00;010021301-01;Rīgas Dzemdību nams;10;0;0;10;0;0;0;0;0;0;0;0;0
2022-02-09T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;42;7;1;41;0;0;1;0;3;1;1;0;0
2022-02-09T00:00:00;801600003-01;Siguldas slimnīca;1;0;0;0;0;0;0;0;1;0;0;0;0
2022-02-09T00:00:00;090012101-01;Slimnīca "Ģintermuiža";44;;6;17;;0;0;;;;;;
2022-02-09T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;6;2;;6;;;;;1;;;;
2022-02-09T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;6;0;0;6;0;0;0;0;0;0;0;0;0
2022-02-09T00:00:00;900200046-01;Tukuma slimnīca;21;2;20;1;3;2;17;1;3;0;0;0;0
2022-02-09T00:00:00;250000092-01;Vidzemes slimnīca;23;3;18;5;;;18;2;3;1;;1;
2022-02-09T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;7;0;6;1;0;0;7;0;0;0;0;0;0
2022-02-09T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;16;4;13;3;0;0;13;2;4;0;0;0;0
2022-02-10T00:00:00;320200001-01;Aizkraukles slimnīca;4;0;0;4;0;0;0;0;1;0;0;0;0
2022-02-10T00:00:00;360200027-01;Alūksnes slimnīca;1;1;0;7;0;0;0;0;1;0;0;0;0
2022-02-10T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;16;1;11;5;2;2;14;1;2;0;0;0;0
2022-02-10T00:00:00;400200024-01;Bauskas slimnīca;1;;0;1;0;0;0;0;0;0;0;0;0
2022-02-10T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;12;7;9;3;1;;11;;1;;;;2
2022-02-10T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-10T00:00:00;420200052-01;Cēsu klīnika;15;0;15;0;0;0;15;1;1;0;0;;0
2022-02-10T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;33;14;2;31;0;0;14;0;0;0;0;0;0
2022-02-10T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;86;7;63;23;4;1;63;2;10;;;;
2022-02-10T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-02-10T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;39;4;26;13;3;2;36;2;3;1;0;1;0
2022-02-10T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;61;7;57;4;12;1;45;2;10;1;0;1;0
2022-02-10T00:00:00;130020302-01;Jūrmalas slimnīca;16;;10;6;;;16;;;;;;
2022-02-10T00:00:00;600200001-01;Krāslavas slimnīca;5;0;0;5;0;0;5;0;0;0;0;0;0
2022-02-10T00:00:00;620200038-01;Kuldīgas slimnīca;4;;2;2;0;;4;;1;;;;
2022-02-10T00:00:00;010040307-01;Latvijas Jūras medicīnas centrs;15;;15;;;;15;0;2;;;;
2022-02-10T00:00:00;170020401-01;Liepājas reģionālā slimnīca;38;8;16;22;0;0;16;3;3;0;0;0;0
2022-02-10T00:00:00;660200027-01;Limbažu slimnīca;16;2;7;5;0;0;14;;;;7;;
2022-02-10T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-10T00:00:00;680200030-01;Ludzas medicīnas centrs;13;4;13;0;0;0;0;0;4;1;1;0;0
2022-02-10T00:00:00;700200041-01;Madonas slimnīca;0;0;0;1;0;0;0;0;0;1;1;0;2
2022-02-10T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;157;29;87;70;20;10;67;4;26;0;0;0;0
2022-02-10T00:00:00;170010601-01;Piejūras slimnīca;18;0;4;14;0;0;0;0;0;0;0;0;0
2022-02-10T00:00:00;010000234-91;RAKUS kopā;327;38;124;203;27;2;97;5;29;2;;2;
2022-02-10T00:00:00;210020301-01;Rēzeknes slimnīca;26;7;26;0;1;0;25;0;5;0;0;0;0
2022-02-10T00:00:00;010020302-01;Rīgas 2. slimnīca;13;1;0;13;0;0;0;0;1;0;0;0;0
2022-02-10T00:00:00;010021301-01;Rīgas Dzemdību nams;11;0;0;11;0;0;0;0;0;0;0;0;0
2022-02-10T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;46;10;1;45;0;0;1;0;1;1;0;0;0
2022-02-10T00:00:00;801600003-01;Siguldas slimnīca;1;0;0;0;0;0;0;0;1;0;0;0;0
2022-02-10T00:00:00;090012101-01;Slimnīca "Ģintermuiža";41;;9;32;;0;0;;;;;;
2022-02-10T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;5;1;;5;;;;;1;1;1;;
2022-02-10T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;6;0;0;6;0;0;0;0;0;0;0;0;0
2022-02-10T00:00:00;900200046-01;Tukuma slimnīca;19;0;19;0;4;2;15;0;2;0;0;0;0
2022-02-10T00:00:00;250000092-01;Vidzemes slimnīca;23;9;14;9;;;14;;8;1;;1;
2022-02-10T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;7;0;5;2;0;0;7;0;0;0;0;0;0
2022-02-10T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;22;8;17;5;0;0;17;0;2;0;0;0;0
2022-02-11T00:00:00;320200001-01;Aizkraukles slimnīca;4;0;0;4;0;0;0;0;0;0;0;0;0
2022-02-11T00:00:00;360200027-01;Alūksnes slimnīca;1;1;0;7;0;0;0;0;1;0;0;0;0
2022-02-11T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;17;3;13;4;2;2;15;0;2;0;0;0;0
2022-02-11T00:00:00;400200024-01;Bauskas slimnīca;1;;0;1;0;0;0;0;0;0;0;0;0
2022-02-11T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;16;7;13;3;1;;15;;3;;;;2
2022-02-11T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-11T00:00:00;420200052-01;Cēsu klīnika;18;5;18;0;0;0;18;0;2;0;0;;0
2022-02-11T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;32;0;2;30;0;0;0;0;1;0;0;0;0
2022-02-11T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;80;7;64;16;4;1;60;6;7;;;;
2022-02-11T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-11T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;40;5;27;13;4;1;36;0;4;0;0;0;0
2022-02-11T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;67;13;63;4;10;1;53;1;4;2;0;2;0
2022-02-11T00:00:00;600200001-01;Krāslavas slimnīca;5;0;0;5;0;0;5;0;0;0;0;0;0
2022-02-11T00:00:00;620200038-01;Kuldīgas slimnīca;7;3;4;3;0;;4;;;;;;
2022-02-11T00:00:00;010040307-01;Latvijas Jūras medicīnas centrs;15;;15;;;;15;0;;;;;
2022-02-11T00:00:00;170020401-01;Liepājas reģionālā slimnīca;44;10;16;28;1;0;15;1;4;0;0;0;0
2022-02-11T00:00:00;660200027-01;Limbažu slimnīca;11;1;7;4;0;0;11;;2;;7;;
2022-02-11T00:00:00;680200030-01;Ludzas medicīnas centrs;11;0;11;0;0;0;0;1;1;0;;0;0
2022-02-11T00:00:00;700200041-01;Madonas slimnīca;0;0;0;0;0;0;0;0;0;0;1;0;2
2022-02-11T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;157;25;90;67;21;9;69;2;21;2;0;2;0
2022-02-11T00:00:00;170010601-01;Piejūras slimnīca;18;0;4;14;0;0;0;0;0;0;0;0;0
2022-02-11T00:00:00;010000234-91;RAKUS kopā;341;52;129;212;25;;104;6;30;1;;1;
2022-02-11T00:00:00;210020301-01;Rēzeknes slimnīca;22;5;22;0;0;0;22;0;9;0;0;0;0
2022-02-11T00:00:00;010020302-01;Rīgas 2. slimnīca;13;0;0;13;0;0;0;0;0;0;0;0;0
2022-02-11T00:00:00;010021301-01;Rīgas Dzemdību nams;9;0;0;9;0;0;0;0;0;0;0;0;0
2022-02-11T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;44;1;3;41;0;0;3;0;0;0;0;0;0
2022-02-11T00:00:00;801400002-01;Saulkrastu veselības un sociālās aprūpes centrs;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-11T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;1;0;0;0;0;0
2022-02-11T00:00:00;090012101-01;Slimnīca "Ģintermuiža";41;;10;31;;0;0;;;;;;
2022-02-11T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;4;0;0;4;0;0;0;0;2;0;0;0;0
2022-02-11T00:00:00;900200046-01;Tukuma slimnīca;21;3;21;0;5;2;16;0;1;0;0;0;0
2022-02-11T00:00:00;250000092-01;Vidzemes slimnīca;31;11;16;15;;;16;2;1;;;;
2022-02-11T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;5;0;4;1;0;0;5;0;0;1;1;0;0
2022-02-11T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;16;6;11;5;0;0;11;0;11;0;0;0;0
2022-02-12T00:00:00;320200001-01;Aizkraukles slimnīca;4;0;0;4;0;0;0;0;0;0;0;0;0
2022-02-12T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;16;1;14;2;3;2;13;1;1;0;0;0;0
2022-02-12T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;14;3;10;4;1;;13;;5;;;;2
2022-02-12T00:00:00;420200052-01;Cēsu klīnika;18;5;18;0;0;0;18;0;2;0;0;;0
2022-02-12T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;32;5;1;31;0;0;5;0;2;3;2;0;1
2022-02-12T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;82;14;62;20;4;;58;2;10;;;;
2022-02-12T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-12T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;41;4;25;16;2;1;39;0;3;0;0;0;0
2022-02-12T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;57;10;51;6;8;1;43;0;16;4;0;4;0
2022-02-12T00:00:00;130020302-01;Jūrmalas slimnīca;16;;10;6;;;16;;;;;;
2022-02-12T00:00:00;600200001-01;Krāslavas slimnīca;0;1;0;1;0;0;1;0;5;0;0;0;0
2022-02-12T00:00:00;620200038-01;Kuldīgas slimnīca;4;1;3;1;0;;3;2;2;;;;
2022-02-12T00:00:00;010040307-01;Latvijas Jūras medicīnas centrs;18;;18;;;;18;0;3;;;;
2022-02-12T00:00:00;170020401-01;Liepājas reģionālā slimnīca;40;4;16;24;2;1;14;1;7;0;0;0;0
2022-02-12T00:00:00;660200027-01;Limbažu slimnīca;11;0;7;4;0;0;11;;0;;7;;
2022-02-12T00:00:00;680200030-01;Ludzas medicīnas centrs;10;0;10;0;0;0;0;;0;0;;0;0
2022-02-12T00:00:00;700200041-01;Madonas slimnīca;0;0;0;0;0;0;0;0;0;0;1;0;2
2022-02-12T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;137;14;90;47;25;14;65;3;30;1;0;1;0
2022-02-12T00:00:00;170010601-01;Piejūras slimnīca;19;1;5;14;0;0;0;0;0;0;0;0;0
2022-02-12T00:00:00;010000234-91;RAKUS kopā;322;43;125;197;31;2;94;7;52;3;;3;
2022-02-12T00:00:00;210020301-01;Rēzeknes slimnīca;22;8;22;0;1;1;21;0;8;0;0;0;0
2022-02-12T00:00:00;010020302-01;Rīgas 2. slimnīca;13;0;0;13;0;0;0;0;0;0;0;0;0
2022-02-12T00:00:00;010021301-01;Rīgas Dzemdību nams;9;0;0;9;0;0;0;0;0;0;0;0;0
2022-02-12T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;40;4;2;38;0;0;3;0;2;0;0;0;0
2022-02-12T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;1;0;0;0;0;0
2022-02-12T00:00:00;090012101-01;Slimnīca "Ģintermuiža";43;;13;30;;0;0;;;;;;
2022-02-12T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;9;1;;9;;;;;;;;;
2022-02-12T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;4;1;0;4;0;0;0;0;1;0;0;1;0
2022-02-12T00:00:00;900200046-01;Tukuma slimnīca;22;3;22;0;8;2;14;1;1;0;0;0;0
2022-02-12T00:00:00;250000092-01;Vidzemes slimnīca;30;6;16;14;;;16;1;5;1;;1;
2022-02-12T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;7;2;6;1;0;0;7;0;0;0;0;0;0
2022-02-13T00:00:00;320200001-01;Aizkraukles slimnīca;4;0;0;4;0;0;0;0;0;0;0;0;0
2022-02-13T00:00:00;360200027-01;Alūksnes slimnīca;10;0;0;7;0;0;0;0;0;0;0;0;0
2022-02-13T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;17;1;15;2;3;2;14;0;0;0;0;0;0
2022-02-13T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;19;11;15;4;1;;18;;6;;;;2
2022-02-13T00:00:00;420200052-01;Cēsu klīnika;21;3;20;1;0;0;21;0;7;0;0;;0
2022-02-13T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;36;4;1;35;0;0;4;0;0;0;0;0;0
2022-02-13T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;84;4;62;22;4;;58;1;1;;;;
2022-02-13T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-13T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;42;2;26;16;1;0;41;1;0;0;0;0;0
2022-02-13T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;69;15;63;6;8;2;55;2;1;0;0;0;0
2022-02-13T00:00:00;130020302-01;Jūrmalas slimnīca;16;;10;6;;;16;;;;;;
2022-02-13T00:00:00;600200001-01;Krāslavas slimnīca;2;1;0;2;0;0;2;0;0;0;0;0;0
2022-02-13T00:00:00;620200038-01;Kuldīgas slimnīca;5;1;3;2;1;;3;;;;;;
2022-02-13T00:00:00;170020401-01;Liepājas reģionālā slimnīca;44;6;16;28;2;1;14;0;2;0;0;0;0
2022-02-13T00:00:00;680200030-01;Ludzas medicīnas centrs;10;0;10;0;0;0;0;;0;0;;0;0
2022-02-13T00:00:00;700200041-01;Madonas slimnīca;0;0;0;0;0;0;0;0;0;0;1;0;2
2022-02-13T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;141;11;92;49;19;7;73;5;2;0;0;0;0
2022-02-13T00:00:00;170010601-01;Piejūras slimnīca;24;5;5;19;0;0;0;0;0;0;0;0;0
2022-02-13T00:00:00;010000234-91;RAKUS kopā;335;24;132;203;28;2;104;4;8;;;;
2022-02-13T00:00:00;210020301-01;Rēzeknes slimnīca;27;5;27;0;1;1;26;0;0;0;0;0;0
2022-02-13T00:00:00;010020302-01;Rīgas 2. slimnīca;13;0;0;13;0;0;0;0;0;0;0;0;0
2022-02-13T00:00:00;010021301-01;Rīgas Dzemdību nams;9;0;0;9;0;0;0;0;0;0;0;0;0
2022-02-13T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;44;4;2;42;0;0;2;0;0;0;0;0;0
2022-02-13T00:00:00;090012101-01;Slimnīca "Ģintermuiža";48;;14;34;;0;0;;;;;;
2022-02-13T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;5;1;0;5;0;0;0;0;0;0;0;0;0
2022-02-13T00:00:00;900200046-01;Tukuma slimnīca;22;1;22;0;7;2;15;1;0;0;0;0;0
2022-02-13T00:00:00;250000092-01;Vidzemes slimnīca;34;6;17;17;;;17;;2;;;;
2022-02-13T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;8;1;6;1;2;0;6;0;0;0;0;0;0
2022-02-13T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;16;0;11;5;0;0;11;0;0;0;0;0;0
2022-02-14T00:00:00;320200001-01;Aizkraukles slimnīca;4;0;0;4;0;0;0;0;0;0;0;0;0
2022-02-14T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;6;0;0;0;1;0;0;0;0;0
2022-02-14T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;17;1;14;3;3;3;14;0;1;0;0;0;0
2022-02-14T00:00:00;400200024-01;Bauskas slimnīca;1;;0;1;0;0;0;0;0;0;0;0;0
2022-02-14T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;20;5;17;3;1;;19;;4;;;;2
2022-02-14T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;0
2022-02-14T00:00:00;420200052-01;Cēsu klīnika;23;2;20;2;0;0;23;0;0;0;0;;0
2022-02-14T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;36;0;1;35;0;0;0;0;0;0;0;0;0
2022-02-14T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;97;15;72;25;4;;68;1;1;;;;
2022-02-14T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;1;2;0;1;0;0;0;0;0;1;1;0;0
2022-02-14T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;41;3;26;15;1;0;40;2;0;0;0;0;0
2022-02-14T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;73;9;67;6;6;0;61;3;1;0;0;0;0
